Date,Open,High,Low,Close,Volume
2022-01-03T09:15:00+05:30,2020.100000,2020.100000,1942.600000,1966.800000,4000
2022-01-03T09:30:00+05:30,1966.800000,1966.800000,1950.000000,1950.000000,7750
2022-01-03T09:45:00+05:30,1950.000000,1959.000000,1950.000000,1959.000000,1500
2022-01-03T10:00:00+05:30,1959.000000,1970.000000,1959.000000,1970.000000,750
2022-01-03T10:15:00+05:30,1970.000000,1976.700000,1970.000000,1972.300000,750
2022-01-03T10:30:00+05:30,1972.300000,1986.800000,1972.300000,1986.800000,500
2022-01-03T10:45:00+05:30,1986.800000,1997.000000,1986.800000,1993.150000,750
2022-01-03T11:00:00+05:30,1993.150000,1993.150000,1992.850000,1992.850000,250
2022-01-03T11:15:00+05:30,1992.850000,1992.850000,1992.850000,1992.850000,0
2022-01-03T11:30:00+05:30,1992.850000,1999.000000,1992.850000,1999.000000,500
2022-01-03T11:45:00+05:30,1999.000000,2002.450000,1999.000000,2002.450000,250
2022-01-03T12:00:00+05:30,2002.450000,2002.450000,2002.450000,2002.450000,0
2022-01-03T12:15:00+05:30,2002.450000,2002.450000,2002.450000,2002.450000,0
2022-01-03T12:30:00+05:30,2002.450000,2002.450000,2002.450000,2002.450000,0
2022-01-03T12:45:00+05:30,2002.450000,2002.450000,2001.800000,2001.800000,750
2022-01-03T13:00:00+05:30,2001.800000,2001.800000,2001.800000,2001.800000,0
2022-01-03T13:15:00+05:30,2001.800000,2012.900000,2001.800000,2004.200000,1000
2022-01-03T13:30:00+05:30,2004.200000,2004.200000,2004.200000,2004.200000,0
2022-01-03T13:45:00+05:30,2004.200000,2014.100000,2004.200000,2014.100000,1000
2022-01-03T14:00:00+05:30,2014.100000,2014.100000,2014.000000,2014.000000,250
2022-01-03T14:15:00+05:30,2014.000000,2020.000000,2013.250000,2016.400000,1500
2022-01-03T14:30:00+05:30,2016.400000,2016.400000,2016.400000,2016.400000,0
2022-01-03T14:45:00+05:30,2016.400000,2016.400000,2016.400000,2016.400000,0
2022-01-03T15:00:00+05:30,2016.400000,2022.500000,2016.400000,2017.700000,1250
2022-01-03T15:15:00+05:30,2017.700000,2033.700000,2014.400000,2020.400000,3000
2022-01-04T09:15:00+05:30,2040.000000,2048.000000,2040.000000,2044.500000,2000
2022-01-04T09:30:00+05:30,2044.500000,2044.500000,2027.350000,2036.000000,1750
2022-01-04T09:45:00+05:30,2036.000000,2036.000000,2036.000000,2036.000000,0
2022-01-04T10:00:00+05:30,2036.000000,2053.500000,2036.000000,2051.150000,750
2022-01-04T10:15:00+05:30,2051.150000,2051.150000,2045.900000,2045.900000,1000
2022-01-04T10:30:00+05:30,2045.900000,2050.000000,2045.900000,2050.000000,250
2022-01-04T10:45:00+05:30,2050.000000,2070.550000,2050.000000,2070.550000,5250
2022-01-04T11:00:00+05:30,2070.550000,2070.550000,2050.650000,2050.650000,2000
2022-01-04T11:15:00+05:30,2050.650000,2050.650000,2041.000000,2042.700000,1000
2022-01-04T11:30:00+05:30,2042.700000,2042.700000,2040.000000,2040.000000,250
2022-01-04T11:45:00+05:30,2040.000000,2040.000000,2040.000000,2040.000000,0
2022-01-04T12:00:00+05:30,2040.000000,2040.000000,2040.000000,2040.000000,0
2022-01-04T12:15:00+05:30,2040.000000,2040.000000,2040.000000,2040.000000,0
2022-01-04T12:30:00+05:30,2040.000000,2040.000000,2032.000000,2032.000000,750
2022-01-04T12:45:00+05:30,2032.000000,2032.000000,2032.000000,2032.000000,0
2022-01-04T13:00:00+05:30,2032.000000,2032.000000,2031.450000,2031.450000,500
2022-01-04T13:15:00+05:30,2031.450000,2031.450000,2026.000000,2031.450000,1500
2022-01-04T13:30:00+05:30,2031.450000,2031.450000,2023.500000,2023.500000,500
2022-01-04T13:45:00+05:30,2023.500000,2033.300000,2014.300000,2033.300000,2250
2022-01-04T14:00:00+05:30,2033.300000,2044.000000,2033.300000,2044.000000,250
2022-01-04T14:15:00+05:30,2044.000000,2051.000000,2044.000000,2051.000000,750
2022-01-04T14:30:00+05:30,2051.000000,2051.000000,2051.000000,2051.000000,0
2022-01-04T14:45:00+05:30,2051.000000,2051.000000,2051.000000,2051.000000,0
2022-01-04T15:00:00+05:30,2051.000000,2051.000000,2049.750000,2049.750000,250
2022-01-04T15:15:00+05:30,2049.750000,2049.750000,2047.000000,2047.000000,500
2022-01-05T09:15:00+05:30,2035.500000,2036.000000,2030.000000,2036.000000,1750
2022-01-05T09:30:00+05:30,2036.000000,2036.000000,2010.000000,2010.300000,1750
2022-01-05T09:45:00+05:30,2009.500000,2009.500000,2007.000000,2007.000000,2250
2022-01-05T10:00:00+05:30,2007.000000,2025.000000,2007.000000,2018.000000,3500
2022-01-05T10:15:00+05:30,2018.000000,2023.900000,2018.000000,2022.850000,750
2022-01-05T10:30:00+05:30,2022.850000,2022.850000,2015.000000,2015.000000,250
2022-01-05T10:45:00+05:30,2015.000000,2015.000000,2010.000000,2010.000000,500
2022-01-05T11:00:00+05:30,2010.000000,2011.850000,2005.000000,2005.000000,1000
2022-01-05T11:15:00+05:30,2005.000000,2015.350000,2001.450000,2015.350000,1250
2022-01-05T11:30:00+05:30,2015.350000,2015.350000,2015.350000,2015.350000,0
2022-01-05T11:45:00+05:30,2015.350000,2015.350000,2015.350000,2015.350000,0
2022-01-05T12:00:00+05:30,2015.350000,2015.350000,2007.500000,2007.500000,250
2022-01-05T12:15:00+05:30,2007.500000,2007.500000,2007.000000,2007.000000,250
2022-01-05T12:30:00+05:30,2007.000000,2007.000000,2004.000000,2004.000000,250
2022-01-05T12:45:00+05:30,2004.000000,2005.150000,2003.750000,2005.150000,750
2022-01-05T13:00:00+05:30,2005.150000,2006.000000,2000.000000,2002.400000,2250
2022-01-05T13:15:00+05:30,2002.400000,2004.500000,2002.400000,2004.500000,500
2022-01-05T13:30:00+05:30,2004.500000,2006.650000,2004.500000,2006.550000,750
2022-01-05T13:45:00+05:30,2006.550000,2006.600000,2006.550000,2006.600000,250
2022-01-05T14:00:00+05:30,2006.600000,2006.600000,1975.000000,1975.000000,4000
2022-01-05T14:15:00+05:30,1975.000000,1985.000000,1974.850000,1985.000000,2250
2022-01-05T14:30:00+05:30,1985.000000,1985.000000,1984.750000,1984.750000,250
2022-01-05T14:45:00+05:30,1984.750000,1984.750000,1984.750000,1984.750000,0
2022-01-05T15:00:00+05:30,1984.750000,1984.750000,1982.700000,1982.700000,750
2022-01-05T15:15:00+05:30,1982.700000,1990.900000,1982.700000,1990.900000,2500
2022-01-06T09:15:00+05:30,1975.900000,1999.550000,1960.000000,1960.800000,6250
2022-01-06T09:30:00+05:30,1960.800000,1965.200000,1957.000000,1957.000000,3750
2022-01-06T09:45:00+05:30,1957.000000,1958.500000,1950.000000,1950.000000,3500
2022-01-06T10:00:00+05:30,1950.000000,1971.000000,1950.000000,1971.000000,1500
2022-01-06T10:15:00+05:30,1971.000000,1975.000000,1971.000000,1975.000000,250
2022-01-06T10:30:00+05:30,1974.150000,1978.200000,1969.350000,1969.350000,1000
2022-01-06T10:45:00+05:30,1969.350000,1969.900000,1961.100000,1961.100000,1250
2022-01-06T11:00:00+05:30,1961.100000,1961.100000,1961.100000,1961.100000,0
2022-01-06T11:15:00+05:30,1961.100000,1961.100000,1952.000000,1953.000000,500
2022-01-06T11:30:00+05:30,1953.000000,1962.450000,1953.000000,1962.450000,250
2022-01-06T11:45:00+05:30,1962.450000,1965.000000,1962.450000,1965.000000,1000
2022-01-06T12:00:00+05:30,1965.000000,1965.000000,1963.350000,1963.350000,250
2022-01-06T12:15:00+05:30,1963.350000,1964.800000,1962.700000,1962.700000,500
2022-01-06T12:30:00+05:30,1962.700000,1965.750000,1962.700000,1965.750000,250
2022-01-06T12:45:00+05:30,1965.750000,1965.750000,1965.750000,1965.750000,0
2022-01-06T13:00:00+05:30,1965.750000,1965.750000,1965.750000,1965.750000,0
2022-01-06T13:15:00+05:30,1965.750000,1965.750000,1965.750000,1965.750000,0
2022-01-06T13:30:00+05:30,1965.750000,1982.000000,1965.750000,1982.000000,1000
2022-01-06T13:45:00+05:30,1982.000000,1982.000000,1972.100000,1972.100000,1500
2022-01-06T14:00:00+05:30,1972.100000,1972.100000,1972.100000,1972.100000,0
2022-01-06T14:15:00+05:30,1972.100000,1976.950000,1972.100000,1976.950000,250
2022-01-06T14:30:00+05:30,1976.950000,1982.550000,1976.950000,1982.550000,1000
2022-01-06T14:45:00+05:30,1982.550000,1982.550000,1982.550000,1982.550000,0
2022-01-06T15:00:00+05:30,1982.550000,1982.550000,1970.000000,1970.000000,750
2022-01-06T15:15:00+05:30,1970.000000,1974.850000,1969.400000,1974.850000,1500
2022-01-07T09:15:00+05:30,2003.450000,2011.750000,2002.400000,2011.000000,3500
2022-01-07T09:30:00+05:30,2011.000000,2011.150000,2005.000000,2008.650000,2000
2022-01-07T09:45:00+05:30,2008.650000,2018.150000,2007.950000,2011.800000,3750
2022-01-07T10:00:00+05:30,2011.800000,2014.850000,2011.800000,2012.000000,750
2022-01-07T10:15:00+05:30,2012.000000,2012.000000,2004.000000,2004.000000,1000
2022-01-07T10:30:00+05:30,2004.000000,2005.150000,2001.000000,2002.100000,1000
2022-01-07T10:45:00+05:30,2002.100000,2002.250000,1999.450000,1999.450000,750
2022-01-07T11:00:00+05:30,1999.450000,2001.000000,1999.450000,2001.000000,250
2022-01-07T11:15:00+05:30,2001.000000,2005.000000,2001.000000,2005.000000,1250
2022-01-07T11:30:00+05:30,2005.000000,2009.800000,2005.000000,2008.650000,500
2022-01-07T11:45:00+05:30,2008.650000,2015.000000,2007.800000,2007.800000,1000
2022-01-07T12:00:00+05:30,2007.800000,2008.150000,2007.800000,2008.150000,250
2022-01-07T12:15:00+05:30,2008.150000,2008.150000,2008.150000,2008.150000,0
2022-01-07T12:30:00+05:30,2008.150000,2008.150000,2000.000000,2000.000000,250
2022-01-07T12:45:00+05:30,2000.000000,2004.600000,1995.500000,2004.600000,1500
2022-01-07T13:00:00+05:30,2004.600000,2013.000000,2004.600000,2013.000000,2250
2022-01-07T13:15:00+05:30,2013.000000,2015.500000,2013.000000,2015.500000,250
2022-01-07T13:30:00+05:30,2015.500000,2015.500000,2010.800000,2010.800000,250
2022-01-07T13:45:00+05:30,2010.800000,2010.800000,2005.200000,2005.200000,750
2022-01-07T14:00:00+05:30,2005.200000,2005.200000,2003.000000,2003.000000,250
2022-01-07T14:15:00+05:30,2003.000000,2003.350000,2000.700000,2003.000000,750
2022-01-07T14:30:00+05:30,2003.000000,2003.000000,2002.000000,2002.000000,1250
2022-01-07T14:45:00+05:30,2002.000000,2002.000000,2002.000000,2002.000000,0
2022-01-07T15:00:00+05:30,2002.000000,2032.100000,2002.000000,2032.100000,2750
2022-01-07T15:15:00+05:30,2032.100000,2032.100000,2016.000000,2019.650000,2250
2022-01-10T09:15:00+05:30,2001.950000,2030.250000,2001.950000,2030.000000,6750
2022-01-10T09:30:00+05:30,2030.000000,2047.750000,2030.000000,2047.750000,8250
2022-01-10T09:45:00+05:30,2047.750000,2060.000000,2047.000000,2058.500000,2250
2022-01-10T10:00:00+05:30,2058.500000,2060.000000,2055.000000,2055.000000,1500
2022-01-10T10:15:00+05:30,2055.000000,2062.000000,2054.050000,2060.200000,2000
2022-01-10T10:30:00+05:30,2060.200000,2068.000000,2060.200000,2062.600000,4250
2022-01-10T10:45:00+05:30,2062.600000,2069.000000,2062.600000,2069.000000,500
2022-01-10T11:00:00+05:30,2069.000000,2071.000000,2064.000000,2064.000000,1250
2022-01-10T11:15:00+05:30,2064.000000,2064.000000,2055.000000,2055.000000,750
2022-01-10T11:30:00+05:30,2055.000000,2067.050000,2055.000000,2067.050000,1000
2022-01-10T11:45:00+05:30,2067.050000,2067.050000,2063.550000,2063.550000,500
2022-01-10T12:00:00+05:30,2063.550000,2063.550000,2063.550000,2063.550000,0
2022-01-10T12:15:00+05:30,2063.550000,2066.000000,2063.550000,2066.000000,500
2022-01-10T12:30:00+05:30,2066.000000,2066.000000,2066.000000,2066.000000,0
2022-01-10T12:45:00+05:30,2066.000000,2083.550000,2066.000000,2071.900000,5750
2022-01-10T13:00:00+05:30,2071.900000,2073.500000,2071.000000,2073.500000,750
2022-01-10T13:15:00+05:30,2073.500000,2073.500000,2068.750000,2068.750000,500
2022-01-10T13:30:00+05:30,2068.750000,2068.750000,2068.750000,2068.750000,0
2022-01-10T13:45:00+05:30,2068.750000,2068.750000,2060.300000,2060.300000,250
2022-01-10T14:00:00+05:30,2054.550000,2058.800000,2054.550000,2058.700000,1750
2022-01-10T14:15:00+05:30,2058.700000,2058.700000,2047.750000,2058.100000,1750
2022-01-10T14:30:00+05:30,2058.100000,2058.100000,2058.100000,2058.100000,0
2022-01-10T14:45:00+05:30,2058.100000,2058.750000,2054.800000,2058.750000,750
2022-01-10T15:00:00+05:30,2058.750000,2062.550000,2058.750000,2060.300000,500
2022-01-10T15:15:00+05:30,2060.300000,2066.200000,2060.300000,2064.000000,3500
2022-01-11T09:15:00+05:30,2065.700000,2121.300000,2065.700000,2121.300000,10500
2022-01-11T09:30:00+05:30,2121.300000,2125.800000,2110.000000,2115.000000,3250
2022-01-11T09:45:00+05:30,2115.000000,2115.000000,2092.000000,2095.000000,1250
2022-01-11T10:00:00+05:30,2095.000000,2095.000000,2063.950000,2068.050000,2250
2022-01-11T10:15:00+05:30,2068.050000,2068.050000,2051.050000,2051.100000,5500
2022-01-11T10:30:00+05:30,2051.100000,2057.800000,2051.000000,2057.000000,3000
2022-01-11T10:45:00+05:30,2057.000000,2057.250000,2057.000000,2057.250000,250
2022-01-11T11:00:00+05:30,2057.250000,2057.250000,2052.000000,2053.000000,3000
2022-01-11T11:15:00+05:30,2053.000000,2057.900000,2049.900000,2049.900000,2250
2022-01-11T11:30:00+05:30,2049.900000,2055.850000,2049.900000,2055.850000,500
2022-01-11T11:45:00+05:30,2055.850000,2055.850000,2051.850000,2051.850000,500
2022-01-11T12:00:00+05:30,2051.850000,2052.800000,2046.050000,2046.700000,1750
2022-01-11T12:15:00+05:30,2046.700000,2047.000000,2043.000000,2043.000000,1500
2022-01-11T12:30:00+05:30,2043.000000,2047.100000,2043.000000,2045.000000,750
2022-01-11T12:45:00+05:30,2045.000000,2045.000000,2042.300000,2042.300000,750
2022-01-11T13:00:00+05:30,2042.300000,2044.000000,2042.300000,2043.000000,1250
2022-01-11T13:15:00+05:30,2043.000000,2045.400000,2043.000000,2045.400000,250
2022-01-11T13:30:00+05:30,2045.400000,2048.000000,2044.000000,2048.000000,500
2022-01-11T13:45:00+05:30,2048.000000,2048.000000,2045.000000,2045.000000,250
2022-01-11T14:00:00+05:30,2045.000000,2051.550000,2045.000000,2051.550000,500
2022-01-11T14:15:00+05:30,2051.550000,2052.100000,2051.550000,2052.100000,250
2022-01-11T14:30:00+05:30,2052.100000,2052.100000,2046.050000,2046.050000,250
2022-01-11T14:45:00+05:30,2046.050000,2048.150000,2046.050000,2048.150000,500
2022-01-11T15:00:00+05:30,2048.150000,2048.900000,2045.450000,2045.450000,3250
2022-01-11T15:15:00+05:30,2045.450000,2045.450000,2041.550000,2044.550000,6750
2022-01-12T09:15:00+05:30,2157.300000,2157.350000,2056.100000,2075.050000,2250
2022-01-12T09:30:00+05:30,2075.050000,2080.000000,2067.650000,2071.350000,2750
2022-01-12T09:45:00+05:30,2071.350000,2080.000000,2071.350000,2078.900000,1000
2022-01-12T10:00:00+05:30,2078.900000,2085.000000,2078.900000,2079.300000,2000
2022-01-12T10:15:00+05:30,2079.300000,2080.000000,2079.300000,2080.000000,500
2022-01-12T10:30:00+05:30,2080.000000,2080.000000,2072.000000,2073.750000,1750
2022-01-12T10:45:00+05:30,2073.750000,2084.450000,2073.750000,2083.100000,1250
2022-01-12T11:00:00+05:30,2083.100000,2083.100000,2081.000000,2081.000000,500
