Date,Open,High,Low,Close,Volume
2022-01-03T12:30:00+05:30,1896.000000,1896.000000,1896.000000,1896.000000,0
2022-01-03T12:45:00+05:30,1896.000000,1896.000000,1896.000000,1896.000000,0
2022-01-03T13:00:00+05:30,1896.000000,1900.000000,1896.000000,1900.000000,250
2022-01-03T13:15:00+05:30,1900.000000,1900.000000,1900.000000,1900.000000,0
2022-01-03T13:30:00+05:30,1900.000000,1900.000000,1900.000000,1900.000000,0
2022-01-03T13:45:00+05:30,1900.000000,1900.000000,1900.000000,1900.000000,0
2022-01-03T14:00:00+05:30,1900.000000,1900.000000,1900.000000,1900.000000,0
2022-01-03T14:15:00+05:30,1900.000000,1900.000000,1900.000000,1900.000000,250
2022-01-03T14:30:00+05:30,1900.000000,1900.000000,1900.000000,1900.000000,0
2022-01-03T14:45:00+05:30,1900.000000,1900.000000,1900.000000,1900.000000,0
2022-01-03T15:00:00+05:30,1900.000000,1900.000000,1890.350000,1890.350000,750
2022-01-03T15:15:00+05:30,1890.350000,1903.050000,1890.350000,1901.050000,1250
2022-01-04T09:30:00+05:30,1900.050000,1900.050000,1874.150000,1874.150000,1500
2022-01-04T09:45:00+05:30,1874.150000,1874.150000,1874.150000,1874.150000,0
2022-01-04T10:00:00+05:30,1874.150000,1905.950000,1874.150000,1903.350000,750
2022-01-04T10:15:00+05:30,1903.350000,1903.350000,1899.600000,1899.600000,500
2022-01-04T10:30:00+05:30,1899.600000,1899.600000,1899.600000,1899.600000,0
2022-01-04T10:45:00+05:30,1899.600000,1899.600000,1899.600000,1899.600000,0
2022-01-04T11:00:00+05:30,1899.600000,1899.600000,1899.600000,1899.600000,0
2022-01-04T11:15:00+05:30,1899.600000,1899.600000,1899.600000,1899.600000,0
2022-01-04T11:30:00+05:30,1899.600000,1899.600000,1899.600000,1899.600000,0
2022-01-04T11:45:00+05:30,1899.600000,1899.600000,1877.550000,1877.550000,500
2022-01-04T12:00:00+05:30,1877.550000,1877.550000,1877.550000,1877.550000,0
2022-01-04T12:15:00+05:30,1877.550000,1877.550000,1877.550000,1877.550000,0
2022-01-04T12:30:00+05:30,1877.550000,1877.550000,1877.550000,1877.550000,0
2022-01-04T12:45:00+05:30,1877.550000,1887.950000,1877.550000,1887.950000,500
2022-01-04T13:00:00+05:30,1887.950000,1887.950000,1878.850000,1878.850000,250
2022-01-04T13:15:00+05:30,1878.850000,1878.850000,1878.850000,1878.850000,0
2022-01-04T13:30:00+05:30,1878.850000,1878.850000,1878.850000,1878.850000,0
2022-01-04T13:45:00+05:30,1878.850000,1878.850000,1873.250000,1873.250000,250
2022-01-04T14:00:00+05:30,1873.250000,1873.250000,1873.250000,1873.250000,0
