Date,Open,High,Low,Close,Volume
2015-02-02T09:15:00+05:30,23888.800000,24042.550000,23801.900000,24000.000000,1970
2015-02-02T09:30:00+05:30,24016.650000,24234.000000,23984.400000,24185.300000,2099
2015-02-02T09:45:00+05:30,24185.300000,24224.500000,24173.650000,24200.100000,763
2015-02-02T10:00:00+05:30,24200.100000,24400.000000,24200.100000,24250.000000,2063
2015-02-02T10:15:00+05:30,24264.950000,24280.000000,24194.650000,24230.000000,858
2015-02-02T10:30:00+05:30,24230.000000,24268.000000,24226.300000,24255.450000,577
2015-02-02T10:45:00+05:30,24260.300000,24299.800000,24252.250000,24298.900000,510
2015-02-02T11:00:00+05:30,24298.900000,24338.950000,24275.550000,24325.900000,501
2015-02-02T11:15:00+05:30,24325.900000,24385.000000,24300.000000,24359.650000,689
2015-02-02T11:30:00+05:30,24359.650000,24465.000000,24323.250000,24400.000000,2135
2015-02-02T11:45:00+05:30,24400.000000,24458.000000,24380.000000,24380.000000,721
2015-02-02T12:00:00+05:30,24380.000000,24450.000000,24360.700000,24450.000000,585
2015-02-02T12:15:00+05:30,24458.000000,24480.000000,24377.000000,24377.000000,648
2015-02-02T12:30:00+05:30,24377.000000,24399.000000,24250.000000,24290.000000,1567
2015-02-02T12:45:00+05:30,24310.000000,24379.900000,24280.000000,24349.000000,610
2015-02-02T13:00:00+05:30,24349.000000,24375.000000,24318.250000,24374.450000,460
2015-02-02T13:15:00+05:30,24374.450000,24375.000000,24310.000000,24350.550000,513
2015-02-02T13:30:00+05:30,24350.550000,24378.950000,24272.000000,24354.100000,1104
2015-02-02T13:45:00+05:30,24354.100000,24390.000000,24325.000000,24390.000000,511
2015-02-02T14:00:00+05:30,24390.000000,24443.850000,24387.450000,24430.000000,605
2015-02-02T14:15:00+05:30,24440.000000,24440.000000,24396.600000,24400.000000,590
2015-02-02T14:30:00+05:30,24398.650000,24414.900000,24346.500000,24400.000000,870
2015-02-02T14:45:00+05:30,24397.100000,24750.000000,24379.000000,24749.950000,4948
2015-02-02T15:00:00+05:30,24749.750000,25134.400000,24725.100000,25000.000000,8544
2015-02-02T15:15:00+05:30,24998.000000,25124.000000,24922.300000,25050.000000,7304
2015-02-03T09:15:00+05:30,25149.750000,25889.000000,25125.000000,25777.700000,8439
2015-02-03T09:30:00+05:30,25799.900000,25799.900000,25348.000000,25369.900000,3757
2015-02-03T09:45:00+05:30,25369.850000,25400.000000,25260.050000,25310.050000,2101
2015-02-03T10:00:00+05:30,25282.000000,25387.000000,25280.000000,25347.450000,1087
2015-02-03T10:15:00+05:30,25347.450000,25387.000000,25286.750000,25295.000000,1324
